Capture_3:203,Unnamed: 3
583,2692.96243
584,2761.53019
585,2768.51993
586,2814.21523
587,2852.07319
588,2836.84086
589,2828.25837
590,2783.9818
591,2727.11585
592,2620.98597
593,2558.44823
594,2462.60767
595,2349.0498
596,2260.59191
597,2165.5035
598,2048.99435
599,1937.54648
600,1850.14827
601,1775.55418
602,1642.92924
603,1562.72989
604,1468.92367
605,1376.10294
606,1323.24259
607,1248.86744
608,1154.02616
609,1105.34398
610,1019.05672
611,969.37549
612,879.88034
613,834.37609
614,821.76383
615,724.5037
616,682.6974
617,632.34317
618,610.81497
619,565.61005
620,510.13855
621,500.22654
622,469.72302
623,440.60262
624,404.87052
625,379.37116
626,348.61689
627,356.45437
628,316.0499
629,286.41785
630,283.96547
631,255.98623
632,238.32071
633,237.40744
634,207.3977
635,207.86667
636,194.85773
637,179.58905
638,177.14972
639,165.86283
640,149.82109
641,143.84042
642,134.44415
643,127.44853
644,124.33092
645,118.35342
646,117.1211
647,96.69015
648,86.20252
649,88.20826
650,84.46955
651,75.89592
652,73.68944
653,77.23174
654,71.23625
655,67.9151
656,63.01508
657,67.20961
658,66.66019
659,55.27462
660,60.48202
661,55.68055
662,51.39605
663,49.92456
664,47.36226
665,41.37842
666,44.61208
667,38.16328
668,36.77435
669,45.50704
670,37.1205
671,30.31242
672,27.92566
673,28.25239
674,35.50535
675,32.18007
676,27.71266
677,33.2835
678,33.12311
679,26.57751
680,22.99706
681,31.5511
682,23.3589
683,25.70815
684,20.02038
685,16.57495
686,20.14204
687,19.60826
688,21.14948
689,19.11217
690,18.22156
691,14.17613
692,14.11649
693,16.82747
694,19.08772
695,17.39757
696,15.63377
697,16.25247
698,22.22045
699,17.97014
700,21.42917
701,20.41162
702,14.5813
703,15.53319
704,22.26913
705,18.7714
706,23.39821
707,17.13809
708,20.40354
709,19.28956
710,17.35932
711,18.36298
712,21.96962
713,25.1966
714,16.84677
715,17.87562
716,17.75523
717,12.49325
718,19.34329
719,13.41125
720,22.52973
721,13.31947
722,13.38203
723,14.27679
724,16.63798
725,18.72826
726,15.95224
727,9.10495
728,17.20898
729,14.67976
730,17.11509
731,16.35558
732,13.58319
733,11.49694
734,18.09208
735,12.44846
736,13.41606
737,20.32871
738,19.30901
739,17.24318
740,13.20639
741,21.54706
742,12.50456
743,19.17504
744,19.55476
745,11.06574
746,16.49945
747,16.69061
748,16.21069
749,25.29271
750,15.34988
751,17.57892
752,17.02366
753,16.50886
754,15.75755
755,11.79162
756,11.2085
757,15.1781
758,14.05297
759,14.60541
760,15.58699
761,10.02104
762,10.72375
763,9.76425
764,13.7713
765,6.09254
766,6.2668
767,11.72634
768,12.62568
769,17.24842
770,10.38647
771,12.29333
772,13.36323
773,10.39406
774,10.46052
775,23.45958
776,21.16865
777,12.563
778,7.08541
779,13.17911
780,9.01251
781,9.53993
782,8.75166
783,13.0972
784,14.07153
785,12.5492
786,14.0364
787,11.0691
788,12.47728
789,11.09178
790,10.34887
791,16.02239
792,15.28158
793,9.95063
794,10.78619
795,6.7
796,6.9992
797,9.1207
798,24.3568
799,13.99286
800,8.15053
801,14.08102
802,14.5165
803,12.14077
804,5.9341
805,7.01124
806,12.5843
807,11.92318
808,15.56157
